2	0.345787492252240
3	0.216420324753132
4	0.175980659015705
5	0.157081515680208
6	0.147399574110180
7	0.141035312141387
8	0.136521946056351
9	0.133148950518543
10	0.130529916638928
11	0.128436170375037
12	0.126723450642405
13	0.125296100848743
14	0.124088115513902
15	0.123052441182565
16	0.122154611607310
17	0.121368793222865
18	0.120675236722713
19	0.120058582808919
20	0.119506705132182
21	0.119009901349158
22	0.118560315768566
23	0.118151519664936
24	0.117778201161250
25	0.117435932673107
26	0.117120994167611
27	0.116830237205739
28	0.116560979185282
29	0.116310920234190
30	0.116078077290092
31	0.115860731352678
32	0.115657384939500
33	0.115466727510305
34	0.115287607174436
35	0.115119007385077
36	0.114960027626186
37	0.114809867314833
38	0.114667812311326
39	0.114533223557564
40	0.114405527461791
