6.666666667	6.666666667	0.056385417
9.333333333	6.666666667	0.038577328
12	6.666666667	0.003209213
14.66666667	6.666666667	0.013853677
17.33333333	6.666666667	0.165920734
20	6.666666667	0.633974334
22.66666667	6.666666667	1.609670758
25.33333333	6.666666667	2.865119739
28	6.666666667	4.200069891
30.66666667	6.666666667	5.551155177
33.33333333	6.666666667	6.892019628

6.666666667	9.333333333	0.040392038
9.333333333	9.333333333	0.022583949
12	9.333333333	-0.012784166
14.66666667	9.333333333	-0.002139702
17.33333333	9.333333333	0.149927355
20	9.333333333	0.617980955
22.66666667	9.333333333	1.593677379
25.33333333	9.333333333	2.84912636
28	9.333333333	4.184076511
30.66666667	9.333333333	5.535161798
33.33333333	9.333333333	6.876026248

6.666666667	12	0.011848109
9.333333333	12	-0.00595998
12	12	-0.041328095
14.66666667	12	-0.030683632
17.33333333	12	0.121383426
20	12	0.589437026
22.66666667	12	1.565133449
25.33333333	12	2.820582431
28	12	4.155532582
30.66666667	12	5.506617869
33.33333333	12	6.847482319

6.666666667	14.66666667	0.06381913
9.333333333	14.66666667	0.046011041
12	14.66666667	0.010642926
14.66666667	14.66666667	0.02128739
17.33333333	14.66666667	0.173354447
20	14.66666667	0.641408048
22.66666667	14.66666667	1.617104471
25.33333333	14.66666667	2.872553452
28	14.66666667	4.207503604
30.66666667	14.66666667	5.55858889
33.33333333	14.66666667	6.899453341

6.666666667	17.33333333	0.326047864
9.333333333	17.33333333	0.308239775
12	17.33333333	0.27287166
14.66666667	17.33333333	0.283516123
17.33333333	17.33333333	0.435583181
20	17.33333333	0.903636781
22.66666667	17.33333333	1.879333205
25.33333333	17.33333333	3.134782186
28	17.33333333	4.469732337
30.66666667	17.33333333	5.820817624
33.33333333	17.33333333	7.161682074

6.666666667	20	0.876777455
9.333333333	20	0.858969366
12	20	0.823601251
14.66666667	20	0.834245714
17.33333333	20	0.986312772
20	20	1.454366372
22.66666667	20	2.430062796
25.33333333	20	3.685511777
28	20	5.020461928
30.66666667	20	6.371547215
33.33333333	20	7.712411665

6.666666667	22.66666667	1.799283635
9.333333333	22.66666667	1.781475546
12	22.66666667	1.746107431
14.66666667	22.66666667	1.756751895
17.33333333	22.66666667	1.908818952
20	22.66666667	2.376872552
22.66666667	22.66666667	3.352568976
25.33333333	22.66666667	4.608017957
28	22.66666667	5.942968108
30.66666667	22.66666667	7.294053395
33.33333333	22.66666667	8.634917845

6.666666667	25.33333333	2.951280034
9.333333333	25.33333333	2.933471945
12	25.33333333	2.89810383
14.66666667	25.33333333	2.908748293
17.33333333	25.33333333	3.060815351
20	25.33333333	3.528868951
22.66666667	25.33333333	4.504565375
25.33333333	25.33333333	5.760014356
28	25.33333333	7.094964507
30.66666667	25.33333333	8.446049794
33.33333333	25.33333333	9.786914244

6.666666667	28	4.224437207
9.333333333	28	4.206629118
12	28	4.171261003
14.66666667	28	4.181905466
17.33333333	28	4.333972524
20	28	4.802026124
22.66666667	28	5.777722548
25.33333333	28	7.033171529
28	28	8.36812168
30.66666667	28	9.719206967
33.33333333	28	11.06007142

6.666666667	30.66666667	5.549904858
9.333333333	30.66666667	5.532096769
12	30.66666667	5.496728654
14.66666667	30.66666667	5.507373118
17.33333333	30.66666667	5.659440175
20	30.66666667	6.127493775
22.66666667	30.66666667	7.103190199
25.33333333	30.66666667	8.35863918
28	30.66666667	9.693589331
30.66666667	30.66666667	11.04467462
33.33333333	30.66666667	12.38553907

6.666666667	33.33333333	6.886466111
9.333333333	33.33333333	6.868658022
12	33.33333333	6.833289907
14.66666667	33.33333333	6.843934371
17.33333333	33.33333333	6.996001428
20	33.33333333	7.464055028
22.66666667	33.33333333	8.439751452
25.33333333	33.33333333	9.695200433
28	33.33333333	11.03015058
30.66666667	33.33333333	12.38123587
33.33333333	33.33333333	13.72210032
